histy_x,tx
0.0005,0.0033495736906211937
0.0015,0.007308160779537149
0.0025,0.0097442143727162
0.0035,0.011571254567600487
0.0045000000000000005,0.016138855054811205
0.0055,0.0194884287454324
0.006500000000000001,0.021315468940316686
0.0075,0.023751522533495738
0.0085,0.025883069427527407
0.009500000000000001,0.02892813641900122
0.010499999999999999,0.03258221680876979
0.0115,0.035931790499390985
0.0125,0.038672350791717415
0.013500000000000002,0.040194884287454324
0.014499999999999999,0.04263093788063337
0.0155,0.045676004872107184
0.0165,0.04933008526187576
0.0175,0.05389768574908648
0.018500000000000003,0.05694275274056029
0.0195,0.05937880633373934
0.0205,0.06242387332521315
0.0215,0.06546894031668697
0.0225,0.0682095006090134
0.0235,0.07003654080389769
0.0245,0.07399512789281365
0.025500000000000002,0.07582216808769794
0.026500000000000003,0.0813032886723508
0.0275,0.08495736906211937
0.0285,0.08830694275274056
0.0295,0.09317904993909866
0.0305,0.09531059683313033
0.0315,0.09805115712545676
0.0325,0.10231425091352009
0.0335,0.10475030450669914
0.0345,0.1071863580998782
0.035500000000000004,0.11053593179049939
0.036500000000000005,0.11358099878197321
0.0375,0.11753958587088917
0.0385,0.11997563946406822
0.0395,0.12241169305724728
0.0405,0.12637028014616322
0.0415,0.1300243605359318
0.0425,0.1330694275274056
0.0435,0.13520097442143728
0.0445,0.13855054811205847
0.0455,0.14190012180267966
0.0465,0.14433617539585872
0.0475,0.14707673568818516
0.0485,0.14951278928136422
0.0495,0.15408038976857494
0.0505,0.1592570036540804
0.051500000000000004,0.16230207064555421
0.052500000000000005,0.1641291108404385
0.0535,0.16839220462850182
0.0545,0.1705237515225335
0.0555,0.17387332521315468
0.0565,0.17570036540803896
0.0575,0.1784409257003654
0.0585,0.18270401948842874
0.0595,0.18453105968331301
0.0605,0.18666260657734468
0.0615,0.1912302070645554
0.0625,0.1945797807551766
0.0635,0.19853836784409254
0.0645,0.20127892813641898
0.0655,0.20523751522533493
0.0665,0.2088915956151035
0.0675,0.2125456760048721
0.0685,0.2171132764920828
0.0695,0.21985383678440926
0.07050000000000001,0.2238124238733252
0.07150000000000001,0.226857490864799
0.07250000000000001,0.23081607795371495
0.0735,0.23447015834348353
0.0745,0.23873325213154686
0.0755,0.24238733252131545
0.0765,0.2451278928136419
0.0775,0.2466504263093788
0.0785,0.24908647990255786
0.0795,0.2515225334957369
0.0805,0.25365408038976855
0.0815,0.2573081607795371
0.0825,0.26126674786845305
0.0835,0.2633982947624847
0.0845,0.26644336175395855
0.0855,0.2688794153471376
