histy_x,tx
0.0005,0.00358530026889752
0.0015,0.006573050492978787
0.0025,0.011652225873916941
0.0035,0.013743651030773827
0.0045000000000000005,0.017328951299671345
0.0055,0.020914251568568867
0.006500000000000001,0.023902001792650136
0.0075,0.02629220197191515
0.0085,0.028682402151180165
0.009500000000000001,0.03196892739766956
0.010499999999999999,0.03435912757693457
0.0115,0.03943830295787273
0.0125,0.043322378249178374
0.013500000000000002,0.04571257842844339
0.014499999999999999,0.04929787869734091
0.0155,0.05049297878697342
0.0165,0.05527337914550345
0.0175,0.05766357932476846
0.018500000000000003,0.06393785479533912
0.0195,0.06692560501942038
0.0205,0.07170600537795041
0.0215,0.07499253062443981
0.0225,0.0782790558709292
0.0235,0.0815655811174186
0.0245,0.08544965640872425
0.025500000000000002,0.09142515685688678
0.026500000000000003,0.09471168210337617
0.0275,0.09769943232745744
0.0285,0.09889453241708994
0.0295,0.10337615775321184
0.0305,0.10845533313414998
0.0315,0.11144308335823125
0.0325,0.11472960860472065
0.0335,0.11980878398565879
0.0345,0.12518673438900507
0.035500000000000004,0.12757693456827007
0.036500000000000005,0.1302659097699432
0.0375,0.13295488497161634
0.0385,0.13654018524051387
0.0395,0.13893038541977887
0.0405,0.14102181057663576
0.0415,0.14520466089034953
0.0425,0.14878996115924706
0.0435,0.1514789363609202
0.0445,0.15506423662981772
0.0455,0.15894831192112335
0.0465,0.16103973707798025
0.0475,0.16641768748132654
0.0485,0.1694054377054078
0.0495,0.1726919629518972
0.0505,0.1747833881087541
0.051500000000000004,0.17866746340005973
0.052500000000000005,0.18105766357932473
0.0535,0.18494173887063037
0.0545,0.18912458918434413
0.0555,0.1921123394084254
0.0565,0.19689273976695543
0.0575,0.19928293994622043
0.0585,0.20256946519270982
0.0595,0.20705109052883172
0.0605,0.20974006573050485
0.0615,0.21332536599940238
0.0625,0.2169106662682999
0.0635,0.22198984164923807
0.0645,0.22438004182850307
0.0655,0.22736779205258434
0.0665,0.22945921720944124
0.0675,0.23334329250074687
0.0685,0.23633104272482813
0.0695,0.24021511801613377
0.07050000000000001,0.24200776815058253
0.07150000000000001,0.24559306841948006
0.07250000000000001,0.24947714371078572
0.0735,0.2536599940244995
0.0745,0.2587391694054377
0.0755,0.26202569465192704
0.0765,0.2656109949208246
0.0775,0.2694950702121302
0.0785,0.27248282043621147
0.0795,0.27666567074992526
0.0805,0.27965342097400653
0.0815,0.28443382133253653
0.0825,0.2877203465790259
0.0835,0.28951299671347464
0.0845,0.2948909471168209
0.0855,0.29817747236331027
0.08650000000000001,0.3020615476546159
0.0875,0.3062443979683297
0.0885,0.3110247983268597
0.0895,0.3155064236629816
0.0905,0.3193904989542872
0.0915,0.32118314908873596
0.0925,0.32357334926800096
0.0935,0.32596354944726597
0.0945,0.3316402748730204
0.0955,0.3337317000298773
0.0965,0.3382133253659992
0.0975,0.34120107559008045
0.0985,0.342396175679713
0.0995,0.34568270092620235
0.1005,0.34807290110546735
0.1015,0.3507618763071405
0.10250000000000001,0.35345085150881367
0.10350000000000001,0.35673737675530304
0.10450000000000001,0.35882880191215993
0.1055,0.3621153271586493
0.1065,0.3665969524947712
0.1075,0.37018225276366873
0.1085,0.3743651030773825
0.1095,0.37824917836868815
0.1105,0.38034060352554505
0.1115,0.3833283537496263
0.1125,0.38482222886166695
0.1135,0.38900507917538074
0.1145,0.39378547953391074
0.1155,0.39796832984762454
0.1165,0.40274873020615454
0.11750000000000001,0.4057364804302358
0.11850000000000001,0.40932178069913333
0.1195,0.4126083059456227
0.1205,0.41619360621452023
0.1215,0.4194801314610096
0.1225,0.42246788168509086
0.1235,0.4254556319091721
0.1245,0.429937257245294
0.1255,0.43143113235733466
0.1265,0.4365103077382728
0.1275,0.43830295787272155
0.1285,0.4433821332536597
0.1295,0.4457723334329247
0.1305,0.448760083657006
0.1315,0.4532417089931279
0.1325,0.4571257842844335
0.1335,0.4613086345981473
0.1345,0.46519270988945294
0.1355,0.46907678518075857
0.1365,0.4708694353152073
0.1375,0.47475351060651294
0.1385,0.47953391096504294
0.1395,0.4825216611891242
0.1405,0.48760083657006237
0.14150000000000001,0.491484911861368
0.14250000000000002,0.4959665371974899
0.14350000000000002,0.49895428742157116
0.14450000000000002,0.5034359127576931
0.1455,0.5058261129369581
0.1465,0.5085150881386312
0.1475,0.5112040633403043
0.1485,0.51508813863161
0.1495,0.5195697639677319
0.1505,0.5225575141918132
0.1515,0.5243501643262619
0.1525,0.5279354645951594
0.1535,0.5333134149985057
0.1545,0.5371974902898113
0.1555,0.541081565581117
0.1565,0.5446668658500144
0.1575,0.5497460412309526
0.1585,0.5536301165222582
0.1595,0.5566178667463395
0.1605,0.5608007170600533
0.1615,0.5646847923513589
0.1625,0.567074992530624
0.1635,0.5709590678219296
0.1645,0.5751419181356434
0.1655,0.579025993426949
0.1665,0.5808186435613978
0.1675,0.5841051688078872
0.1685,0.5900806692560497
0.1695,0.5927696444577228
0.1705,0.595458619659396
0.1715,0.5993426949507016
0.17250000000000001,0.6014341201075585
0.17350000000000002,0.6029279952195992
0.17450000000000002,0.607110845533313
0.1755,0.6112936958470268
0.1765,0.6148789961159242
0.1775,0.6172691962951893
0.1785,0.6196593964744543
0.1795,0.6253361219002087
0.1805,0.6301165222587387
0.1815,0.6328054974604118
0.1825,0.6363907977293093
0.1835,0.6399760979982068
0.1845,0.6435613982671042
0.1855,0.6480430236032262
0.1865,0.6516283238721237
0.1875,0.6552136241410211
0.1885,0.6596952494771431
0.1895,0.6647744248580812
0.1905,0.668957275171795
0.1915,0.6725425754406925
0.1925,0.6749327756199576
0.1935,0.6791156259336714
0.1945,0.680609501045712
0.1955,0.6844935763370177
0.1965,0.689871526740364
0.1975,0.6934568270092615
0.1985,0.6967433522557509
0.1995,0.7012249775918729
0.2005,0.7054078279055866
0.2015,0.7086943531520761
0.2025,0.7134747535106061
0.20350000000000001,0.7176576038243199
0.20450000000000002,0.7206453540484011
0.20550000000000002,0.7254257544069311
0.20650000000000002,0.7290110546758286
0.20750000000000002,0.7317000298775017
0.20850000000000002,0.734687780101583
0.2095,0.7364804302360317
0.2105,0.7385718553928886
0.2115,0.7412608305945617
0.2125,0.744248580818643
0.2135,0.7493277561995811
0.2145,0.7529130564684786
0.2155,0.7544069315805193
0.2165,0.7585897818942331
0.2175,0.7609799820734982
0.2185,0.7648640573648038
0.2195,0.7693456827009257
0.2205,0.7720346579025988
0.2215,0.7759187331939045
0.2225,0.777113833283537
0.2235,0.7795040334628021
0.2245,0.7833881087541077
0.2255,0.7866746340005971
0.2265,0.7881685091126378
0.2275,0.793247684493576
0.2285,0.7983268598745141
0.2295,0.8013146100985954
0.2305,0.8043023603226767
0.2315,0.8072901105467579
0.2325,0.8114729608604717
0.2335,0.814460711084553
0.23450000000000001,0.8180460113534505
0.23550000000000001,0.8204362115327155
0.23650000000000002,0.8231251867343886
0.23750000000000002,0.8279055870929186
0.23850000000000002,0.8293994622049593
0.2395,0.8323872124290406
0.2405,0.83567373767553
0.2415,0.8392590379444275
0.2425,0.8410516880788762
0.2435,0.8446369883477737
0.2445,0.8467284135046306
0.2455,0.8491186136838956
0.2465,0.8530026889752013
0.2475,0.8550941141320582
0.2485,0.8586794144009556
