histy_x,tx
0.0005,0.007039529666589309
0.0015,0.014440060854542172
0.0025,0.021350661406358783
0.0035,0.028312833604084472
0.0045000000000000005,0.03545550656249194
0.0055,0.042262963822490396
0.006500000000000001,0.04932827931203425
0.0075,0.05719295531316883
0.0085,0.06469662979293984
0.009500000000000001,0.07165880199066553
0.010499999999999999,0.07841468760475491
0.0115,0.08581521879270777
0.0125,0.09262267605270623
0.013500000000000002,0.10046156623088627
0.014499999999999999,0.10734638095974834
0.0155,0.11588148835770094
0.0165,0.12377195018179006
0.0175,0.13181712694360642
0.018500000000000003,0.13934658724633198
0.0195,0.1464634743817849
0.0205,0.15425079291405586
0.0215,0.16129032258064516
0.0225,0.1690002836440525
0.0235,0.1767360305304144
0.0245,0.18359505943632193
0.025500000000000002,0.19071194657177484
0.026500000000000003,0.19733890307109153
0.0275,0.20466207679018078
0.0285,0.21172739227972462
0.0295,0.21853484953972308
0.0305,0.22482659034063074
0.0315,0.23214976405972
0.0325,0.2381578608081277
0.0335,0.24457853072380806
0.0345,0.25112812975426113
0.035500000000000004,0.25803873030607777
0.036500000000000005,0.2647172584513035
0.0375,0.27211778963925637
0.0385,0.27905417601402754
0.0395,0.2862999922642532
0.0405,0.29336530775379704
0.0415,0.30086898223356806
0.0425,0.3072122946803848
0.0435,0.3146901833372013
0.0445,0.321987571233336
0.0455,0.32874345684742534
0.0465,0.3352414842319693
0.0475,0.3419457982001496
0.0485,0.3489853278667389
0.0495,0.35571542765787373
0.0505,0.36267759985559944
0.051500000000000004,0.3696139862303706
0.052500000000000005,0.37546736804105113
0.0535,0.38181068048786787
0.0545,0.38805084964286646
0.0555,0.39372373069286515
0.0565,0.3995513266805911
0.0575,0.40594621077331694
0.0585,0.41164487764627017
0.0595,0.41767876021763245
0.0605,0.42342899873649475
0.0615,0.4288182357339935
0.0625,0.4355999071710374
0.0635,0.4417885046801269
0.0645,0.4481060313039891
0.0655,0.4539851989376242
0.0665,0.4593486501121684
0.0675,0.46486681622443987
0.0685,0.4698950517005751
0.0695,0.47644465073102815
0.07050000000000001,0.48263324824011766
0.07150000000000001,0.48846084422784364
0.07250000000000001,0.49485572832056945
0.0735,0.5010185400067044
0.0745,0.5073876382764757
0.0755,0.5139372373069288
0.0765,0.5200742631701092
0.0775,0.5266496480235168
0.0785,0.5330445321162426
0.0795,0.5394136303860139
0.0805,0.5458858719476033
0.0815,0.5528738299682835
0.0825,0.559397643175782
0.0835,0.5664629586653258
0.0845,0.5733477733941879
0.0855,0.5803099455919135
0.08650000000000001,0.5872979036125937
0.0875,0.5941053608725921
0.0885,0.6012480338309996
0.0895,0.6082359918516798
0.0905,0.6155333797478144
0.0915,0.6224697661225855
0.0925,0.6295350816121293
0.0935,0.6367808978623549
0.0945,0.643665712591217
0.0955,0.6506020989659881
0.0965,0.6573064129341684
0.0975,0.6633402955055306
0.0985,0.6704056109950745
0.0995,0.6781671437043909
0.1005,0.6852066733709802
0.1015,0.6924782754441603
0.10250000000000001,0.6987958020680225
0.10350000000000001,0.7048296846393848
0.10450000000000001,0.7120755008896104
0.1055,0.7185993140971089
0.1065,0.7255614862948345
0.1075,0.732033727856424
0.1085,0.7382996828343771
0.1095,0.7445656378123302
0.1105,0.7504190196230107
0.1115,0.756117686495964
0.1125,0.7625383564116444
0.1135,0.7682370232845976
0.1145,0.7738067610427782
0.1155,0.7793764988009588
0.1165,0.7848946649132303
0.11750000000000001,0.7902839019107292
0.11850000000000001,0.7953121373868643
0.1195,0.8003403728629995
0.1205,0.806142183027771
0.1215,0.8111446326809516
0.1225,0.8165080838554959
0.1235,0.8215105335086765
0.1245,0.8268997705061754
0.1255,0.8318506485134469
0.1265,0.836105309300946
0.1275,0.8408241149016267
0.1285,0.8451819189809439
0.1295,0.8500038678734427
0.1305,0.8545163868904871
0.1315,0.8594930507207132
0.1325,0.8635672107475305
0.1335,0.8683375879941203
0.1345,0.8724117480209376
0.1355,0.8767695521002548
0.1365,0.8811273561795719
0.1375,0.8848405146850257
0.1385,0.8890178180036611
0.1395,0.8927051906861603
0.1405,0.8967019932441139
0.14150000000000001,0.9007761532709312
0.14250000000000002,0.903922023671385
0.14350000000000002,0.9073515381243388
0.14450000000000002,0.9104974085247926
0.1455,0.9138495655088827
0.1465,0.9168407209716093
0.1475,0.9204765220081994
0.1485,0.9236739640545624
0.1495,0.9270261210386526
0.1505,0.9300688481472882
0.1515,0.9326990020886512
0.1525,0.9353291560300142
0.1535,0.9378303808566045
0.1545,0.9403831773291039
0.1555,0.9429875454475124
0.1565,0.9451019829297846
0.1575,0.9475000644645568
0.1585,0.9496918594156927
0.1595,0.9516773677831922
0.1605,0.9535339470359191
