histy_x,tx
-36.24497991967871,0.0018699050340364736
-36.044176706827315,0.0033406168585595427
-35.8433734939759,0.0065131523657450206
-35.64257028112449,0.010421043785192033
-35.441767068273094,0.015904697873770905
-35.24096385542168,0.02304815530716867
-35.040160642570285,0.03273384318009917
-34.83935742971887,0.04494075132364064
-34.638554216867476,0.058513320447096395
-34.437751004016064,0.07259013362467434
-34.23694779116465,0.08847382132952349
-34.036144578313255,0.10511387511555592
-33.835341365461844,0.12192201025296243
-33.634538152610446,0.13856206403899488
-33.433734939759034,0.15484494495335743
-33.23293172690763,0.16944701235397933
-33.032128514056225,0.18354483570047903
-32.831325301204814,0.195793764181864
-32.630522088353416,0.20671905202117824
-32.429718875502004,0.21728716698882258
-32.22891566265061,0.22739305824018824
-32.028112449799195,0.23615429868056137
-31.82730923694779,0.24573493570888308
-31.626506024096386,0.2549373896966131
-31.42570281124498,0.2647701487519959
-31.224899598393574,0.27405664341541297
-31.02409638554217,0.2826498025044121
-30.823293172690764,0.29168417514076805
-30.622489959839356,0.3011807714934027
-30.42168674698795,0.3097949407513236
-30.220883534136547,0.31853517102277495
-30.020080321285143,0.32763257416589625
-29.819277108433734,0.33666694680225223
-29.61847389558233,0.3454912177493906
-29.417670682730922,0.3536431632910328
-29.216867469879517,0.3618161190015967
-29.016064257028113,0.3699260442053954
-28.815261044176708,0.37841415244978566
-28.614457831325304,0.3872174132280023
-28.413654618473895,0.39562148079670556
-28.21285140562249,0.40419362971678285
-28.012048192771083,0.4124086057651903
-27.811244979919678,0.4207076224892847
-27.610441767068274,0.4295318934364231
-27.40963855421687,0.43745272711992594
-27.20883534136546,0.44583578451970746
-27.008032128514056,0.453693587696445
-26.80722891566265,0.46144634002857376
-26.606425702811244,0.4692831330363895
-26.40562248995984,0.47779225144970155
-26.204819277108435,0.48642743087654416
-26.00401606425703,0.49449533574249926
-25.803212851405622,0.502773342297672
-25.602409638554217,0.5104630641230354
-25.40160642570281,0.5180897554416336
-25.200803212851405,0.5259475586183712
-25.0,0.5340154634843263
-24.799196787148595,0.5414950836204722
-24.59839357429719,0.5497730901756449
-24.397590361445783,0.5570846289604168
-24.196787148594378,0.565320615177746
-23.99598393574297,0.5734515505504664
-23.795180722891565,0.5808891503487688
-23.59437751004016,0.5886629128498193
-23.393574297188756,0.5966677872090091
-23.192771084337352,0.6048827632574165
-22.991967871485944,0.6129926884612151
-22.79116465863454,0.6210605933271702
-22.59036144578313,0.628981427010673
-22.389558232931726,0.6374065047482981
-22.188755020080322,0.6451592570804269
-21.987951807228917,0.6532061517774602
-21.78714859437751,0.661126985460963
-21.586345381526105,0.6688377174552482
-21.3855421686747,0.6762963274224724
-21.184738955823292,0.6841331204302882
-20.983935742971887,0.6925581981679132
-20.783132530120483,0.7001008488108243
-20.582329317269078,0.7078956214807967
-20.38152610441767,0.7153752416169425
-20.180722891566266,0.7233801159761324
-19.979919678714857,0.7313849903353222
-19.779116465863453,0.7393478443566686
-19.57831325301205,0.7474577695604672
-19.377510040160644,0.7550214303723001
-19.17670682730924,0.7623119589881502
-18.97590361445783,0.770232792671653
-18.775100401606426,0.7777544331456424
-18.57429718875502,0.785002941423649
-18.373493975903614,0.7925245818976384
-18.17269076305221,0.7999831918648626
-17.971887550200805,0.8082191780821918
-17.771084337349397,0.8163501134549122
-17.570281124497992,0.8235355912261534
-17.369477911646587,0.8307420791663164
-17.168674698795183,0.8376544247415748
-16.96787148594378,0.844839902512816
-16.76706827309237,0.8527397260273971
-16.566265060240962,0.8600722749810907
-16.365461847389557,0.8672787629212537
-16.164658634538153,0.8742121186654339
-15.963855421686748,0.8816917388015798
-15.763052208835344,0.8886040843768382
-15.562248995983936,0.8958315824859231
-15.361445783132528,0.9025548365408858
-15.160642570281123,0.9093201109336919
-14.959839357429718,0.9162744768467939
-14.759036144578314,0.9223884360030254
-14.55823293172691,0.928166232456509
-14.357429718875505,0.9345743339776452
-14.156626506024097,0.9407513236406421
-13.955823293172688,0.9468022522901084
-13.755020080321284,0.9524329775611395
-13.55421686746988,0.9576224892848137
-13.353413654618475,0.9622657366165223
-13.15261044176707,0.9666568619211697
-12.951807228915666,0.9706487940163038
-12.751004016064257,0.9749558786452642
-12.55020080321285,0.9782544751659803
-12.349397590361445,0.9812799394907135
-12.14859437751004,0.9837381292545592
-11.947791164658636,0.9859652071602655
-11.746987951807231,0.987919152869989
-11.546184738955827,0.9896209765526514
-11.345381526104418,0.9909236070258004
-11.14457831325301,0.9920371459786536
-10.943775100401606,0.9929405832422892
-10.742971887550201,0.9935288679720984
-10.542168674698797,0.9942642238843599
-10.341365461847392,0.9947684679384821
-10.140562248995984,0.9951046306412302
-9.939759036144576,0.9953567526682914
-9.738955823293171,0.9954197831750566
-9.538152610441767,0.9956088746953524
-9.337349397590362,0.9958609967224136
-9.136546184738958,0.9960710984116311
-8.935742971887553,0.9961971594251616
-8.734939759036145,0.9963022102697704
-8.534136546184737,0.9963442306076139
-8.333333333333332,0.9964282712833009
-8.132530120481928,0.9965753424657532
-7.931726907630523,0.9966593831414402
-7.7309236947791184,0.9967854441549707
-7.530120481927714,0.9968274644928142
-7.329317269076306,0.9970585763509535
-7.128514056224898,0.997100596688797
-6.927710843373493,0.997100596688797
-6.7269076305220885,0.997184637364484
-6.526104417670684,0.9972896882090928
-6.325301204819279,0.9973737288847798
-6.124497991967871,0.9974787797293886
-5.923694779116463,0.9976258509118409
-5.722891566265059,0.9976888814186061
-5.522088353413654,0.9977939322632149
-5.321285140562249,0.9978149424321366
-5.120481927710845,0.9979199932767454
-4.91967871485944,0.9980250441213542
-4.718875502008032,0.9981090847970412
-4.518072289156624,0.9982351458105717
-4.3172690763052195,0.9983401966551805
-4.116465863453815,0.9984242373308675
-3.9156626506024104,0.9985292881754763
-3.714859437751006,0.9987393898646938
-3.5140562248996012,0.9988234305403808
-3.313253012048193,0.9988654508782243
-3.112449799196785,0.9989284813849896
-2.9116465863453804,0.9990125220606766
