histy_x,tx
-40.26104417670683,0.0011179429849077697
-40.06024096385542,0.0011179429849077697
-39.859437751004016,0.0016769144773616546
-39.65863453815261,0.003912800447177194
-39.4578313253012,0.00684740078256009
-39.2570281124498,0.010760201229737284
-39.05622489959839,0.016629401900503073
-38.85542168674699,0.021380659586361095
-38.65461847389558,0.029485746226942423
-38.45381526104418,0.039128004471771935
-38.25301204819277,0.047093348239239795
-38.05220883534136,0.0553381777529346
-37.85140562248996,0.06218557853549469
-37.65060240963855,0.0714086081609838
-37.449799196787154,0.08244829513694801
-37.24899598393574,0.09404695360536612
-37.04819277108433,0.106763555058692
-36.84738955823293,0.11850195640022358
-36.64658634538152,0.13093907210732253
-36.445783132530124,0.14225824482951369
-36.24497991967871,0.15735047512576858
-36.044176706827315,0.1718837339295696
-35.8433734939759,0.1854387926215763
-35.64257028112449,0.19843487982112912
-35.441767068273094,0.2105925097820011
-35.24096385542168,0.22009502515371715
-35.040160642570285,0.2286193404136389
-34.83935742971887,0.237842370039128
-34.638554216867476,0.24860257126886529
-34.437751004016064,0.25810508664058135
-34.23694779116465,0.27026271660145335
-34.036144578313255,0.2796254891000559
-33.835341365461844,0.29108440469536057
-33.634538152610446,0.2987702627166015
-33.433734939759034,0.3095304639463388
-33.23293172690763,0.318474007825601
-33.032128514056225,0.32741755170486314
-32.831325301204814,0.3351034097261041
-32.630522088353416,0.3450251537171605
-32.429718875502004,0.35271101173840147
-32.22891566265061,0.35997764114030195
-32.028112449799195,0.3686416992733372
-31.82730923694779,0.3782839575181667
-31.626506024096386,0.38638904415874803
-31.42570281124498,0.3922582448295138
-31.224899598393574,0.4007825600894356
-31.02409638554217,0.4094466182224708
-30.823293172690764,0.41811067635550603
-30.622489959839356,0.4264952487423143
-30.42168674698795,0.43306316377864745
-30.220883534136547,0.4417272219116827
-30.020080321285143,0.4495528228060371
-29.819277108433734,0.45653996646171063
-29.61847389558233,0.4650642817216324
-29.417670682730922,0.4721911682504194
-29.216867469879517,0.48127445500279503
-29.016064257028113,0.4900782560089437
-28.815261044176708,0.49832308552263854
-28.614457831325304,0.5060089435438795
-28.413654618473895,0.5131358300726665
-28.21285140562249,0.5213806595863613
-28.012048192771083,0.5293460033538291
-27.811244979919678,0.5353549468977084
-27.610441767068274,0.5437395192845166
-27.40963855421687,0.5505869200670767
-27.20883534136546,0.5595304639463388
-27.008032128514056,0.565539407490218
-26.80722891566265,0.572945779765232
-26.606425702811244,0.5814700950251537
-26.40562248995984,0.5904136389044158
-26.204819277108435,0.5992174399105644
-26.00401606425703,0.6089994410285074
-25.803212851405622,0.6169647847959753
-25.602409638554217,0.6257685858021239
-25.40160642570281,0.6348518725544995
-25.200803212851405,0.644494130799329
-25.0,0.6530184460592507
-24.799196787148595,0.6622414756847399
-24.59839357429719,0.6709055338177751
-24.397590361445783,0.6792901062045833
-24.196787148594378,0.6871157070989377
-23.99598393574297,0.6945220793739516
-23.795180722891565,0.7026271660145329
-23.59437751004016,0.7119899385131355
-23.393574297188756,0.7205142537730572
-23.192771084337352,0.728479597540525
-22.991967871485944,0.7374231414197872
-22.79116465863454,0.7439910564561203
-22.59036144578313,0.752515371716042
-22.389558232931726,0.7599217439910559
-22.188755020080322,0.7684460592509776
-21.987951807228917,0.7759921743991051
-21.78714859437751,0.7825600894354382
-21.586345381526105,0.7919228619340408
-21.3855421686747,0.8017048630519839
-21.184738955823292,0.8099496925656786
-20.983935742971887,0.8181945220793734
-20.783132530120483,0.8261598658468412
-20.582329317269078,0.8342649524874225
-20.38152610441767,0.8422302962548903
-20.180722891566266,0.8494969256567908
-19.979919678714857,0.8596981553940742
-19.779116465863453,0.8676634991615421
-19.57831325301205,0.8754891000558964
-19.377510040160644,0.8827557294577969
-19.17670682730924,0.8901621017328109
-18.97590361445783,0.8965902738960305
-18.775100401606426,0.9032979318054771
-18.57429718875502,0.9111235326998315
-18.373493975903614,0.921045276690888
-18.17269076305221,0.925796534376746
-17.971887550200805,0.9320849636668522
-17.771084337349397,0.9372554499720507
-17.570281124497992,0.9422861934041357
-17.369477911646587,0.9470374510899937
-17.168674698795183,0.9516489659027383
-16.96787148594378,0.9566797093348233
-16.76706827309237,0.9615707098937948
-16.566265060240962,0.9661822247065394
-16.365461847389557,0.9716321967579648
-16.164658634538153,0.9747065399664612
-15.963855421686748,0.9790385690329788
-15.763052208835344,0.9828116266070426
-15.562248995983936,0.9863051984348794
-15.361445783132528,0.9891000558971488
-15.160642570281123,0.9906372275013969
-14.959839357429718,0.9921743991056451
-14.759036144578314,0.9930128563443259
-14.55823293172691,0.9945500279485741
-14.357429718875505,0.9956679709334818
-14.156626506024097,0.9967859139183896
-13.955823293172688,0.9970653996646165
-13.755020080321284,0.9977641140301838
-13.55421686746988,0.9981833426495242
-13.353413654618475,0.9986025712688646
-13.15261044176707,0.9987423141419781
-12.951807228915666,0.9988820570150916
-12.751004016064257,0.999021799888205
