histy_x,tx
-36.84738955823293,0.001125703564727955
-36.64658634538152,0.002188868042526579
-36.445783132530124,0.0036272670419011882
-36.24497991967871,0.006253908692933083
-36.044176706827315,0.010694183864915573
-35.8433734939759,0.0158223889931207
-35.64257028112449,0.022764227642276424
-35.441767068273094,0.03214509068167605
-35.24096385542168,0.042213883677298315
-35.040160642570285,0.05290806754221389
-34.83935742971887,0.06635397123202001
-34.638554216867476,0.07998749218261414
-34.437751004016064,0.09681050656660413
-34.23694779116465,0.11131957473420888
-34.036144578313255,0.12564102564102564
-33.835341365461844,0.1395872420262664
-33.634538152610446,0.15528455284552845
-33.433734939759034,0.1686053783614759
-33.23293172690763,0.18142589118198874
-33.032128514056225,0.19318323952470293
-32.831325301204814,0.20494058786741712
-32.630522088353416,0.21538461538461537
-32.429718875502004,0.22664165103189493
-32.22891566265061,0.2373358348968105
-32.028112449799195,0.2479049405878674
-31.82730923694779,0.25666041275797374
-31.626506024096386,0.2652908067542214
-31.42570281124498,0.274108818011257
-31.224899598393574,0.28230143839899935
-31.02409638554217,0.290556597873671
-30.823293172690764,0.29831144465290804
-30.622489959839356,0.307754846779237
-30.42168674698795,0.31500938086303937
-30.220883534136547,0.3230143839899937
-30.020080321285143,0.3307066916823014
-29.819277108433734,0.3386491557223264
-29.61847389558233,0.34702939337085675
-29.417670682730922,0.35634771732332704
-29.216867469879517,0.3641651031894934
-29.016064257028113,0.37217010631644776
-28.815261044176708,0.38130081300813007
-28.614457831325304,0.38999374609130705
-28.413654618473895,0.3986241400875547
-28.21285140562249,0.4067542213883677
-28.012048192771083,0.41688555347091927
-27.811244979919678,0.42557848655409625
-27.610441767068274,0.4338961851156973
-27.40963855421687,0.4418386491557223
-27.20883534136546,0.44890556597873665
-27.008032128514056,0.45703564727954965
-26.80722891566265,0.46541588492808
-26.606425702811244,0.47242026266416504
-26.40562248995984,0.47942464040025007
-26.204819277108435,0.48774233896185104
-26.00401606425703,0.4966854283927454
-25.803212851405622,0.5046278924327704
-25.602409638554217,0.5127579737335834
-25.40160642570281,0.5215759849906191
-25.200803212851405,0.5285803627267042
-25.0,0.5367104440275172
-24.799196787148595,0.5430894308943089
-24.59839357429719,0.5505941213258286
-24.397590361445783,0.5589118198874297
-24.196787148594378,0.5668542839274546
-23.99598393574297,0.5760475297060662
-23.795180722891565,0.5846153846153845
-23.59437751004016,0.5924953095684802
-23.393574297188756,0.6018136335209505
-23.192771084337352,0.6100687929956222
-22.991967871485944,0.6168230143839899
-22.79116465863454,0.6250781738586616
-22.59036144578313,0.6339587242026266
-22.389558232931726,0.6422764227642276
-22.188755020080322,0.6495934959349593
-21.987951807228917,0.6581613508442776
-21.78714859437751,0.6670419011882426
-21.586345381526105,0.6745465916197623
-21.3855421686747,0.6834896810506566
-21.184738955823292,0.6913696060037522
-20.983935742971887,0.6989368355222012
-20.783132530120483,0.7081300813008128
-20.582329317269078,0.7154471544715445
-20.38152610441767,0.7231394621638522
-20.180722891566266,0.7320825515947464
-19.979919678714857,0.7413383364602875
-19.779116465863453,0.7492182614133831
-19.57831325301205,0.7567229518449028
-19.377510040160644,0.7644777986241398
-19.17670682730924,0.7729205753595995
-18.97590361445783,0.7805503439649778
-18.775100401606426,0.7883051907442148
-18.57429718875502,0.7961225766103811
-18.373493975903614,0.8053158223889927
-18.17269076305221,0.812757973733583
-17.971887550200805,0.8215134459036894
-17.771084337349397,0.8300187617260784
-17.570281124497992,0.8368355222013755
-17.369477911646587,0.8450281425891178
-17.168674698795183,0.8535334584115069
-16.96787148594378,0.8616010006253906
-16.76706827309237,0.8682301438398996
-16.566265060240962,0.8755472170106313
-16.365461847389557,0.8829893683552217
-16.164658634538153,0.8906816760475293
-15.963855421686748,0.8988117573483424
-15.763052208835344,0.9063164477798621
-15.562248995983936,0.9134459036898058
-15.361445783132528,0.9204502814258909
-15.160642570281123,0.9262038774233894
-14.959839357429718,0.9319574734208879
-14.759036144578314,0.9382739212007503
-14.55823293172691,0.9431519699812381
-14.357429718875505,0.9482176360225139
-14.156626506024097,0.952970606629143
-13.955823293172688,0.9581613508442774
-13.755020080321284,0.9621013133208253
-13.55421686746988,0.9661663539712317
